index,date,open,high,low,close,volume
28,2020-12-30 00:00:00-05:00,216.52163131999487,216.90617439367813,212.90701444028235,213.10888671875,20272300
29,2020-12-31 00:00:00-05:00,213.1281343228935,214.3778737403455,211.18623198712405,213.8202972412109,20942100
30,2021-01-04 00:00:00-05:00,213.9260239305633,214.377852865714,206.50451143811924,209.27316284179688,37130100
31,2021-01-05 00:00:00-05:00,208.8597823790593,210.07107471127767,207.3601010809016,209.47503662109372,23823000
32,2021-01-06 00:00:00-05:00,203.96659419117705,208.1195714660329,203.7454910869233,204.0435028076172,35930700
33,2021-01-07 00:00:00-05:00,205.76425374048165,210.85933506628487,205.4470259189696,209.8499298095703,27694500
34,2021-01-08 00:00:00-05:00,210.22488214133165,212.05142875790764,208.638684116638,211.1285400390625,22956200
35,2021-01-11 00:00:00-05:00,210.02300695772928,210.4459970034863,208.35027759554967,209.08090209960935,23031300
36,2021-01-12 00:00:00-05:00,208.12919249318384,208.70599981796764,205.0721518107608,206.6198883056641,23249300
37,2021-01-13 00:00:00-05:00,205.7450508153582,208.3791009917492,205.6585194623859,207.975341796875,20087100
38,2021-01-14 00:00:00-05:00,207.56196586793973,209.05203893110192,204.51453387968525,204.78370666503903,29480800
39,2021-01-15 00:00:00-05:00,205.26439629941865,206.21610922436776,203.8320008708064,204.4280242919922,31746500
40,2021-01-19 00:00:00-05:00,205.4855223569034,208.5906328096937,204.40883098056443,208.07151794433597,30480900
41,2021-01-20 00:00:00-05:00,209.2827629119049,217.0599646081616,208.88861178460544,215.66603088378903,37777300
42,2021-01-21 00:00:00-05:00,216.01213324650223,217.5502762652912,213.82028897946032,216.27169799804688,30709400
43,2021-01-22 00:00:00-05:00,218.30012022572996,221.17451935101676,217.06961165977887,217.21380615234372,30172700
44,2021-01-25 00:00:00-05:00,220.2611986316542,220.8956836212473,215.5506602590629,220.6553497314453,33152100
45,2021-01-26 00:00:00-05:00,222.89526278959687,225.1255536536203,221.1840866719737,223.3470916748047,49169600
46,2021-01-27 00:00:00-05:00,228.79788295270225,231.1435442677996,221.2417842146544,223.8950653076172,69870600
47,2021-01-28 00:00:00-05:00,226.50026815233804,233.258455854458,226.0003695620929,229.69189453125,49111200
48,2021-01-29 00:00:00-05:00,226.8656060692636,228.8171162716666,222.40500922536845,222.99142456054688,42503100
49,2021-02-01 00:00:00-05:00,225.9715220038272,233.1238605253048,223.44320492555232,230.3840484619141,33314200
50,2021-02-02 00:00:00-05:00,231.9703108623903,232.9412546533433,229.46122406057864,230.24951171875,25916300
51,2021-02-03 00:00:00-05:00,230.3071941649005,235.61375651700396,230.00916778453657,233.6045684814453,27158100
52,2021-02-04 00:00:00-05:00,233.2777395956025,233.83531609798376,231.07627248544023,232.65286254882807,25296100
53,2021-02-05 00:00:00-05:00,232.86434915222412,233.8737545998073,231.1243338325561,232.83551025390625,18054800
54,2021-02-08 00:00:00-05:00,233.74877877531017,234.2582855428316,231.4992566694059,233.09507751464844,22211900
55,2021-02-09 00:00:00-05:00,232.518256262877,235.29651579174603,232.04721116764924,234.3448028564453,23565000
56,2021-02-10 00:00:00-05:00,235.52720773594567,236.41163467412477,231.5761180724798,233.43150329589844,22186700
57,2021-02-11 00:00:00-05:00,235.3157682232521,235.6714577635496,232.7874504582539,235.0369873046875,15751100
58,2021-02-12 00:00:00-05:00,234.4986261859304,235.81566615917376,233.34502620134745,235.5176544189453,16561100
59,2021-02-16 00:00:00-05:00,235.55608986217183,236.6135650197424,233.52767090997287,234.2775115966797,26728500
60,2021-02-17 00:00:00-05:00,232.52384521135843,235.4048497088729,232.15769158186703,235.29885864257807,21653500
61,2021-02-18 00:00:00-05:00,232.98632355686053,235.0386744478953,232.08058447417395,234.90377807617188,16925600
62,2021-02-19 00:00:00-05:00,234.8652516018974,234.97124266251927,231.4253719365712,232.18658447265625,25262600
63,2021-02-22 00:00:00-05:00,228.76596930430472,229.25737436114903,223.9289456662029,225.9620361328125,36446900
64,2021-02-23 00:00:00-05:00,221.9344340967485,226.2704083315245,220.3927484877867,224.76727294921875,30228700
65,2021-02-24 00:00:00-05:00,221.6260859908562,226.62691184556775,220.65290597795172,226.0006103515625,26339700
66,2021-02-25 00:00:00-05:00,223.6206299994084,226.03913460336088,219.573723949118,220.6432647705078,39542200
67,2021-02-26 00:00:00-05:00,223.09069051024048,226.79071832129495,221.1732210595006,223.9097137451172,37819200
68,2021-03-01 00:00:00-05:00,227.3013516900728,228.81413166545013,224.65159020927348,228.30345153808597,25324000
69,2021-03-02 00:00:00-05:00,228.3708974888649,228.6503351211093,224.9406630837467,225.3453521728516,22812500
70,2021-03-03 00:00:00-05:00,223.69771563290251,225.06595452670567,218.97631299108363,219.265380859375,34029500
71,2021-03-04 00:00:00-05:00,218.47531263340943,224.0157246348548,216.08569826256277,218.46566772460935,44727800
72,2021-03-05 00:00:00-05:00,221.1539869623197,224.76729924739703,218.20552649011336,223.15817260742188,41872800
73,2021-03-08 00:00:00-05:00,222.93650165921431,224.86360116532185,218.85106011593197,219.10157775878903,35267400
74,2021-03-09 00:00:00-05:00,224.391508469012,226.8003832517776,223.2256066050073,225.2586975097656,33080500
75,2021-03-10 00:00:00-05:00,228.3612709057459,228.3612709057459,223.5820580919073,223.94821166992188,29746800
76,2021-03-11 00:00:00-05:00,226.39568605118396,230.4522228085341,225.7693698082376,228.4865875244141,29907600
77,2021-03-12 00:00:00-05:00,225.48029358968563,227.224331156648,224.72872588794664,227.1568756103516,22653700
78,2021-03-15 00:00:00-04:00,226.3956551753094,226.6172675005386,223.360464648673,226.2511138916016,26034900
79,2021-03-16 00:00:00-04:00,227.6675415798213,231.30975858381365,227.33993818218457,229.04542541503903,28092200
80,2021-03-17 00:00:00-04:00,227.54226736123877,229.85479558056207,224.7287038582741,228.3998260498047,29562100
81,2021-03-18 00:00:00-04:00,224.0831392862076,225.65373016609632,221.93442734749215,222.31021118164065,34833000
82,2021-03-19 00:00:00-04:00,222.59928144301023,223.99642572837092,220.99015502303172,221.9537048339844,46430700
83,2021-03-22 00:00:00-04:00,221.8766016383248,228.26492638484757,221.7513354679177,227.3881072998047,30127000
84,2021-03-23 00:00:00-04:00,228.8334500612015,232.26368503825157,228.42876090462173,228.920166015625,31638400
85,2021-03-24 00:00:00-04:00,229.18030941662,229.32483599524,226.7425297732149,226.8774261474609,25620100
86,2021-03-25 00:00:00-04:00,226.7232686340416,228.3034897022799,223.12923203238185,223.87115478515625,34061900
87,2021-03-26 00:00:00-04:00,223.10995145759244,228.0818717832289,223.10995145759244,227.86024475097656,25479900
88,2021-03-29 00:00:00-04:00,227.96626509818577,228.1686170443664,223.42795334672408,226.6654815673828,25227500
89,2021-03-30 00:00:00-04:00,225.0177738706146,225.3261168505075,222.6763550152882,223.3990173339844,24792000
90,2021-03-31 00:00:00-04:00,224.4203943599418,230.38477015809212,223.919344331778,227.1761474609375,43623500
91,2021-04-01 00:00:00-04:00,229.77771851430987,233.98842637192715,229.37302936873,233.51629638671875,30338000
92,2021-04-05 00:00:00-04:00,233.91135174004893,240.84892228709435,233.85354110259084,239.99136352539065,36910600
93,2021-04-06 00:00:00-04:00,238.5845825046108,240.30933029268616,237.8811952203503,238.82546997070312,22931900
94,2021-04-07 00:00:00-04:00,238.77723094879585,241.7835010831541,238.1798348843017,240.79104614257807,22719800
95,2021-04-08 00:00:00-04:00,243.5564669257725,244.87652533779865,242.8145295243861,244.0189666748047,23625200
96,2021-04-09 00:00:00-04:00,243.65285694635057,246.65914261285144,243.23853754925665,246.5242462158203,24326800
97,2021-04-12 00:00:00-04:00,245.42578962524595,248.277903660416,245.3390589644621,246.58204650878903,27148700
98,2021-04-13 00:00:00-04:00,247.88283047292305,249.74247452603691,247.46848171177652,249.06797790527344,23837500
99,2021-04-14 00:00:00-04:00,248.0948048163931,249.39557347884997,245.8593622976913,246.273681640625,23070900
100,2021-04-15 00:00:00-04:00,248.52837283273723,250.4554722774702,248.3356805313863,250.0411529541016,25627500
101,2021-04-16 00:00:00-04:00,250.01224908665404,251.48647899420504,248.21041580022555,251.23594665527344,24878600
102,2021-04-19 00:00:00-04:00,250.70601205036385,251.94899946253807,248.42240384546088,249.3088531494141,23209300
103,2021-04-20 00:00:00-04:00,248.4223797923588,250.71563268239615,247.47809054198996,248.84634399414065,19722900
104,2021-04-21 00:00:00-04:00,249.5015656083509,251.17813270314747,247.87316423723323,251.08177185058597,24030400
105,2021-04-22 00:00:00-04:00,250.7252668068392,252.2380469389633,246.32185218965756,247.7960968017578,25606200
106,2021-04-23 00:00:00-04:00,248.4802449938102,251.97793572411655,247.8924642828433,251.63104248046875,21462600
107,2021-04-26 00:00:00-04:00,252.1224852781677,252.87405306842197,250.68680525189995,252.0164794921875,19763300
108,2021-04-27 00:00:00-04:00,252.0453288051133,253.59665918186167,250.638554413961,252.42112731933597,31014200
109,2021-04-28 00:00:00-04:00,246.74581985137027,247.18907393112897,243.72991897507123,245.2812347412109,46903100
110,2021-04-29 00:00:00-04:00,246.14846851720552,246.7651398766108,239.92392957788607,243.3059844970703,40589000
111,2021-04-30 00:00:00-04:00,240.63691185381683,243.855164383146,240.50201548140788,242.9879608154297,30945100
112,2021-05-03 00:00:00-04:00,244.16354793248289,245.0789321338837,241.96665525433124,242.6796875,19626600
113,2021-05-04 00:00:00-04:00,241.82207612341145,242.0533333507918,236.8019755773851,238.7579803466797,32756100
114,2021-05-05 00:00:00-04:00,239.9817048935365,240.40566914745548,236.85981302850183,237.48611450195312,21901300
115,2021-05-06 00:00:00-04:00,237.46684663242817,240.75255499791132,235.77100426763195,240.62728881835935,26491100
116,2021-05-07 00:00:00-04:00,242.9590539627728,245.0306946648185,242.01477936188505,243.2577667236328,27032900
117,2021-05-10 00:00:00-04:00,241.72571259717049,242.5543659412028,238.1124011614368,238.1702117919922,29299900
118,2021-05-11 00:00:00-04:00,235.6360806074667,237.6113604206807,233.72825633008125,237.2548370361328,33641600
119,2021-05-12 00:00:00-04:00,233.34285752909457,235.47230909481863,229.39231209908556,230.2884063720703,36684400
120,2021-05-13 00:00:00-04:00,232.9863466413085,236.6478388542154,232.62019300923683,234.1715087890625,29624300
121,2021-05-14 00:00:00-04:00,236.62855835108564,240.0973287611893,236.54184239891876,239.10487365722656,23901100
122,2021-05-17 00:00:00-04:00,237.5632221163097,237.60175764175744,234.6436672020592,236.2431488037109,24970200
123,2021-05-18 00:00:00-04:00,237.2934069170568,237.4283032972884,234.04623418149052,234.2196807861328,20168000
124,2021-05-19 00:00:00-04:00,231.11954918173777,234.9053843697476,230.43385737322748,234.7991485595703,25739800
125,2021-05-20 00:00:00-04:00,235.6103718400931,239.4638029635888,235.5137884879569,238.0441131591797,21800700
126,2021-05-21 00:00:00-04:00,239.0968445135114,239.8308279648836,236.3637004017269,236.7789764404297,21863100
127,2021-05-24 00:00:00-04:00,239.30934930879783,242.56402065183136,239.03893352326844,242.197021484375,21411500
128,2021-05-25 00:00:00-04:00,243.15308904334717,244.0995440791207,242.23560606830276,243.10479736328125,17704300
129,2021-05-26 00:00:00-04:00,242.82474682274213,244.28307617770727,242.1680270432892,242.88270568847656,17771600
130,2021-05-27 00:00:00-04:00,242.5736395787644,242.87302739019412,240.71935384710488,240.7772979736328,24426200
131,2021-05-28 00:00:00-04:00,242.4094580171836,243.45249649735703,241.01874004361903,241.13462829589844,18270200
132,2021-06-01 00:00:00-04:00,242.6315974533272,242.68954158313835,238.50774969185625,238.93267822265625,23213300
133,2021-06-02 00:00:00-04:00,239.6376848701333,240.73866745632935,237.42605251919264,238.83609008789065,19406700
134,2021-06-03 00:00:00-04:00,236.8272869148477,237.9089499261885,234.6832657769733,237.30052185058597,25307700
135,2021-06-04 00:00:00-04:00,239.28032323673597,243.03718605552368,239.0388795729667,242.2066192626953,25281100
136,2021-06-07 00:00:00-04:00,241.42437189323203,245.3937067711973,241.2601919513884,245.123291015625,23079200
137,2021-06-08 00:00:00-04:00,246.4271193677558,247.24803390188376,243.8678071203043,243.9257659912109,22455000
138,2021-06-09 00:00:00-04:00,245.12325345525173,246.7843869772613,244.54379752633864,244.9107818603516,17937600
139,2021-06-10 00:00:00-04:00,245.5868500569572,248.6483541882724,244.98807443895856,248.43588256835935,24563600
140,2021-06-11 00:00:00-04:00,249.16022882734407,249.64311622270577,247.8274549004485,249.0636749267578,18999700
141,2021-06-14 00:00:00-04:00,249.0732818437695,251.05313760387736,248.0109238106756,250.9951934814453,19150500
142,2021-06-15 00:00:00-04:00,250.8792935272023,251.0917651488653,248.8608278579565,249.51754760742188,18038900
143,2021-06-16 00:00:00-04:00,250.52196031099743,251.6615674245092,245.71240625795707,248.57110595703125,27220000
144,2021-06-17 00:00:00-04:00,247.3059327720719,252.7915259561424,247.24798864832576,251.9706115722656,27565500
145,2021-06-18 00:00:00-04:00,250.7440853046673,253.322687199654,249.89419886914507,250.5509185791016,37202200
146,2021-06-21 00:00:00-04:00,250.92757876655403,254.50092731802457,249.09261281059847,253.6414031982422,26696100
147,2021-06-22 00:00:00-04:00,253.7283620778061,256.69329785095465,253.4193070616305,256.4228820800781,24694100
148,2021-06-23 00:00:00-04:00,256.8864295914861,257.6976768866212,255.37982326150552,256.1910705566406,19518700
149,2021-06-24 00:00:00-04:00,257.05057958881,258.6827410747314,256.3841927348846,257.5624389648437,21446900
150,2021-06-25 00:00:00-04:00,257.11820882661345,258.1032884096647,255.6985188395987,255.94960021972656,25611100
151,2021-06-28 00:00:00-04:00,257.07957091320475,259.6968121095689,256.80915517490627,259.5229797363281,19590000
152,2021-06-29 00:00:00-04:00,259.6677976306942,262.3526496913394,258.8082736102256,262.1112060546875,19937800
153,2021-06-30 00:00:00-04:00,261.42555250170005,262.0726050373481,260.37286162916007,261.6283569335937,21656500
154,2021-07-01 00:00:00-04:00,260.38247086463474,262.5361587924696,260.3728331605251,262.30438232421875,16725300
155,2021-07-02 00:00:00-04:00,263.4826000730209,268.4853047938374,263.1735451666211,268.14727783203125,26458000
156,2021-07-06 00:00:00-04:00,268.5144365457518,269.8085715787404,264.91208499124053,268.1571044921875,31565600
157,2021-07-07 00:00:00-04:00,269.83747524788464,271.0833330016929,267.6644819315975,270.3493347167969,23260000
158,2021-07-08 00:00:00-04:00,267.4230102236361,269.1903944407324,265.46248874918336,267.9252319335937,24618600
159,2021-07-09 00:00:00-04:00,266.2834081325927,268.53365027178893,265.89710413753784,268.42742919921875,23916700
160,2021-07-12 00:00:00-04:00,269.6056042495088,270.19471252839537,267.1138896150467,267.8285827636719,18931700
161,2021-07-13 00:00:00-04:00,268.0218014221307,273.1693974101093,267.89627546044187,271.3634033203125,26120100
162,2021-07-14 00:00:00-04:00,272.68650643884115,273.95166900294385,270.94809420573137,272.8410339355469,23113700
163,2021-07-15 00:00:00-04:00,272.3484235878521,272.8409780406265,270.2526798424339,271.41162109375,22604200
164,2021-07-16 00:00:00-04:00,272.4161262963488,274.3766481153408,269.89543854443895,271.14129638671875,26186800
165,2021-07-19 00:00:00-04:00,269.38359878513154,270.7743170661028,265.0569458870986,267.5293273925781,32935600
166,2021-07-20 00:00:00-04:00,268.5143656479928,271.3537459092012,266.80495486751335,269.7602233886719,26259700
167,2021-07-21 00:00:00-04:00,269.3545755433379,271.8849007070508,267.79969232178405,271.7690124511719,24364300
168,2021-07-22 00:00:00-04:00,274.1254718714831,276.61718696207936,273.7198630252672,276.3467712402344,23384100
169,2021-07-23 00:00:00-04:00,277.5346818630906,280.06500696204523,276.6944625563651,279.7559814453125,22768100
170,2021-07-26 00:00:00-04:00,279.10885806923653,279.7752448979074,276.82964417119246,279.1571350097656,23176100
171,2021-07-27 00:00:00-04:00,279.52419766900096,279.66905799664846,273.2659957297597,276.7331237792969,33604100
172,2021-07-28 00:00:00-04:00,279.09928874001247,280.21959120020483,274.1158865438928,276.4241027832031,33566900
173,2021-07-29 00:00:00-04:00,276.44334714855825,278.74189570390115,276.2888196561791,276.6944580078125,18168300
174,2021-07-30 00:00:00-04:00,275.40998536620555,276.84898024407687,274.1930998075141,275.15887451171875,20944800
175,2021-08-02 00:00:00-04:00,276.55920160196104,276.95517272658464,274.02887685382683,275.0719299316406,16267400
176,2021-08-03 00:00:00-04:00,275.65138333201537,277.3994328989048,274.27997051129483,277.2931823730469,17879000
177,2021-08-04 00:00:00-04:00,276.42401866440616,277.7471252056278,274.90774540592605,276.7041015625,16191300
178,2021-08-05 00:00:00-04:00,277.06151454953243,279.71739558705,276.30821128872464,279.61114501953125,13900200
179,2021-08-06 00:00:00-04:00,278.6357236746368,279.591831386844,277.77616987319374,279.5531921386719,16589300
180,2021-08-09 00:00:00-04:00,279.8332662997247,281.5716492622996,277.9596607093601,278.4618530273437,16117600
181,2021-08-10 00:00:00-04:00,278.91568848390904,279.35029883659456,275.43892355483007,276.636474609375,18616600
182,2021-08-11 00:00:00-04:00,277.3801707605832,278.78055600328867,276.0763688920484,277.12908935546875,13955900
183,2021-08-12 00:00:00-04:00,276.82001772470846,280.0457018111786,276.5399347983644,279.89117431640625,14561300
184,2021-08-13 00:00:00-04:00,279.5725223314767,282.87545590974054,279.3986604538494,282.8271789550781,18249000
185,2021-08-16 00:00:00-04:00,283.1555268919196,284.72974459233865,280.09400768966105,284.51727294921875,22507600
186,2021-08-17 00:00:00-04:00,282.38289789800046,283.3872824337196,281.1177058396398,283.0492553710937,20075300
187,2021-08-18 00:00:00-04:00,282.58478416986804,285.2747764039946,280.87207162165635,281.31719970703125,21813000
188,2021-08-19 00:00:00-04:00,279.34323605347345,287.8389693688387,279.29486668933555,287.16162109375,29850500
189,2021-08-20 00:00:00-04:00,290.0161319700058,295.93798337909834,288.4098733313422,294.5058898925781,40817600
190,2021-08-23 00:00:00-04:00,293.4318623806957,295.5122472550652,292.0771952203758,294.7865295410156,22830200
191,2021-08-24 00:00:00-04:00,295.14455649009165,295.75416411720346,292.22234368388376,292.822265625,18175800
192,2021-08-25 00:00:00-04:00,294.4478620221924,294.7284811462343,290.693507101477,292.2320251464844,20006100
193,2021-08-26 00:00:00-04:00,291.2450649242012,292.63844549546803,289.2711337228512,289.4065856933594,17666100
194,2021-08-27 00:00:00-04:00,289.3097679469551,291.1289050222775,287.2196974474057,290.0161437988281,22605700
195,2021-08-30 00:00:00-04:00,291.37083262941843,294.3704718901261,291.31277757201053,293.7608642578125,16348100
196,2021-08-31 00:00:00-04:00,294.5640040245376,294.6414009234125,291.7385299783542,292.1062316894531,26285300
197,2021-09-01 00:00:00-04:00,293.06410642082034,295.3089998877313,291.7287813494764,292.0577697753906,18983800
198,2021-09-02 00:00:00-04:00,292.4158331825872,293.5382504553408,290.4612148158913,291.3998107910156,16285600
199,2021-09-03 00:00:00-04:00,291.2450915887176,292.8029813341607,290.5387450809366,291.3902587890625,14747900
200,2021-09-07 00:00:00-04:00,291.26438679344585,291.3417836877909,288.54536686307154,290.46124267578125,17180400
201,2021-09-08 00:00:00-04:00,290.0742243166977,290.8773389745254,287.8390159882199,290.49029541015625,15046800
202,2021-09-09 00:00:00-04:00,291.08061442642,292.35788499894164,287.3842842223968,287.6261901855469,19927000
203,2021-09-10 00:00:00-04:00,288.75823692995704,290.2096722757966,285.8166530274544,286.1359558105469,19633400
204,2021-09-13 00:00:00-04:00,287.91634797502445,288.8743152780517,284.55869339622853,287.3744812011719,23652900
205,2021-09-14 00:00:00-04:00,289.86135925357155,291.63212719803187,288.4486368903836,290.0839233398437,21853400
206,2021-09-15 00:00:00-04:00,293.44152890282754,295.4348310648799,292.04814862048624,294.9510192871094,28356300
207,2021-09-16 00:00:00-04:00,293.9253819269781,295.4251868367225,291.0225108529968,295.3381042480469,19550800
208,2021-09-17 00:00:00-04:00,294.32208461521674,294.641387411537,289.83229691858133,290.1612854003906,41372500
209,2021-09-20 00:00:00-04:00,286.73594257846963,289.0485775936538,280.14642697963484,284.77166748046875,38278700
210,2021-09-21 00:00:00-04:00,286.1165394980528,287.90664853122195,284.548994457279,285.2553405761719,22364100
211,2021-09-22 00:00:00-04:00,287.1229752972674,290.4999723745813,284.9748496205517,288.9130554199219,26626300
212,2021-09-23 00:00:00-04:00,289.1742931804744,291.1579095731574,287.8970230543972,289.8612976074219,18604600
213,2021-09-24 00:00:00-04:00,288.5743779360535,290.0935244459972,287.31644962082186,289.6581115722656,14999000
214,2021-09-27 00:00:00-04:00,286.5520631529288,286.8713659435622,283.4556558635324,284.6458435058594,23571700
215,2021-09-28 00:00:00-04:00,280.41731233941005,281.3655941145133,273.59557765271893,274.34063720703125,43186200
216,2021-09-29 00:00:00-04:00,275.8695679313805,277.4854832383424,273.8472376109009,274.80517578125,26353700
217,2021-09-30 00:00:00-04:00,276.4597529494466,278.5111104233901,272.5021756474461,272.79248046875,32343600
218,2021-10-01 00:00:00-04:00,272.9859668378756,280.591503731874,272.1828522383653,279.739990234375,30086300
219,2021-10-04 00:00:00-04:00,278.09499130654007,278.43366544147926,271.1764891050376,273.9438781738281,31350700
220,2021-10-05 00:00:00-04:00,274.8534821527337,280.99789815078844,274.8534821527337,279.4110107421875,24993000
221,2021-10-06 00:00:00-04:00,276.52750925233056,284.1233614627478,276.2662614750365,283.62017822265625,28002600
222,2021-10-07 00:00:00-04:00,285.62307470902675,287.0358261668495,284.4038892769978,285.30377197265625,20430500
223,2021-10-08 00:00:00-04:00,286.62941133649093,287.0358261668495,284.24906598588615,285.30377197265625,17685700
224,2021-10-11 00:00:00-04:00,283.436333832164,288.3228214749395,283.2718248179271,284.70391845703125,19298600
225,2021-10-12 00:00:00-04:00,285.7779593873109,285.87472765623266,282.8847741825881,283.3976135253906,17974100
226,2021-10-13 00:00:00-04:00,285.3618551976884,287.6551182103089,283.9878168093257,286.7165222167969,23416300
227,2021-10-14 00:00:00-04:00,289.5226027824532,293.4511516077719,288.18727770329605,292.947998046875,27262900
228,2021-10-15 00:00:00-04:00,292.55138798923946,294.5930896452339,290.79030551487267,294.36083984375,25384800
229,2021-10-18 00:00:00-04:00,293.74144318196375,298.2312004111237,292.8899298636258,297.34100341796875,22729300
230,2021-10-19 00:00:00-04:00,298.36678150899326,299.2860063300216,297.27336197502046,298.25067138671875,17682100
231,2021-10-20 00:00:00-04:00,299.19889456122667,299.6730502203194,296.1992554003437,297.4571838378906,16537100
232,2021-10-21 00:00:00-04:00,297.2249349952262,300.9502619908337,296.44113276271713,300.6986999511719,16918100
233,2021-10-22 00:00:00-04:00,300.35038713771274,301.0180498454364,297.83455964059056,299.1505432128906,17449300
234,2021-10-25 00:00:00-04:00,299.344027778111,299.382740991033,296.5379251966183,298.15386962890625,17554500
235,2021-10-26 00:00:00-04:00,300.9309318219303,302.2855989210109,298.6086411478596,300.0697326660156,28107300
236,2021-10-27 00:00:00-04:00,305.76903547667126,315.5420390354702,305.76903547667126,312.7069091796875,52588700
237,2021-10-28 00:00:00-04:00,313.82932247840694,314.3518474461919,310.95547944987885,313.84869384765625,26297900
238,2021-10-29 00:00:00-04:00,313.6358102058513,321.2510024364737,313.41324616991966,320.88330078125,34766000
239,2021-11-01 00:00:00-04:00,320.6317075483545,320.7575033275931,315.803275751438,318.7061462402344,27073200
240,2021-11-02 00:00:00-04:00,319.61571602872687,322.65406799390774,319.3157551059893,322.34442138671875,26487100
241,2021-11-03 00:00:00-04:00,323.0895110318984,324.0571346226076,319.94473436209347,323.186279296875,21500100
242,2021-11-04 00:00:00-04:00,322.112189719001,325.6440094634268,318.8416176797241,325.5472412109375,23992200
243,2021-11-05 00:00:00-04:00,327.5502549213487,327.82118833215054,323.592678174856,325.1795654296875,22570100
244,2021-11-08 00:00:00-05:00,326.37939818166205,326.7180723161404,323.61200911663707,326.0794372558594,20897000
245,2021-11-09 00:00:00-05:00,326.19556799164343,327.7534572970053,323.6991121703383,325.0731506347656,21307400
246,2021-11-10 00:00:00-05:00,323.7378341293523,323.79588918284475,319.23839030651203,320.0898742675781,25500900
247,2021-11-11 00:00:00-05:00,320.52532546851364,322.9637263705038,319.80929343616174,321.6671142578125,16849800
248,2021-11-12 00:00:00-05:00,323.10890289071614,326.31173481669066,322.9831070912228,325.8182373046875,23831000
249,2021-11-15 00:00:00-05:00,326.61170854237946,326.9406970533868,323.2153399415336,325.1893005371094,16723000
250,2021-11-16 00:00:00-05:00,324.81189871408384,329.6403607923408,324.64741923064287,328.5179138183594,20886800
251,2021-11-17 00:00:00-05:00,328.56629992711333,331.7168294222198,327.6550674910756,328.74078369140625,19053400
252,2021-11-18 00:00:00-05:00,327.82955866717793,331.968888753958,326.80200369838,330.8249816894531,22463500
253,2021-11-19 00:00:00-05:00,332.15317786384657,334.53787884560575,331.7266421326627,332.6087646484375,21963400
254,2021-11-22 00:00:00-05:00,334.07251261265543,338.96796943364063,329.1576785642412,329.4291076660156,31031100
