Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-11 00:00:00-05:00,201.9285556018802,205.07212727508463,201.02489774661876,205.01443481445312,30979400,0.0,0.0
2020-12-14 00:00:00-05:00,204.8606607801778,207.85041564557133,204.64916573487125,205.91812133789062,28798400,0.0,0.0
2020-12-15 00:00:00-05:00,206.850597476952,207.0909313980809,204.0338909623543,205.85081481933594,27000600,0.0,0.0
2020-12-16 00:00:00-05:00,206.44681722589814,211.59957655691537,206.417978331805,210.80166625976562,35023300,0.0,0.0
2020-12-17 00:00:00-05:00,211.36886214164468,212.34942860017748,209.494260580345,210.93626403808594,32515800,0.0,0.0
2020-12-18 00:00:00-05:00,210.13833618164062,211.19581116336445,207.66771142443713,210.13833618164062,63354900,0.0,0.0
2020-12-21 00:00:00-05:00,209.1385931961624,215.33920578615155,208.87902843906147,213.9837188720703,37181900,0.0,0.0
2020-12-22 00:00:00-05:00,214.07982465441432,216.90615363299253,213.27230628019683,215.281494140625,22612200,0.0,0.0
2020-12-23 00:00:00-05:00,214.4835990132928,214.91619712516564,212.26291599270337,212.4744110107422,18699600,0.0,0.0
2020-12-24 00:00:00-05:00,212.85893405514418,214.96426143799516,212.64743904242195,214.13751220703125,10550600,0.0,0.0
2020-12-28 00:00:00-05:00,215.77179436717526,217.29070652946282,214.3970913608019,216.2620849609375,17933500,0.0,0.0
2020-12-29 00:00:00-05:00,217.5598563272588,218.39621360154018,214.93541425812904,215.48336791992188,17403200,0.0,0.0
2020-12-30 00:00:00-05:00,216.52163131999487,216.90617439367813,212.90701444028235,213.10888671875,20272300,0.0,0.0
2020-12-31 00:00:00-05:00,213.1281343228935,214.3778737403455,211.18623198712405,213.82029724121094,20942100,0.0,0.0
2021-01-04 00:00:00-05:00,213.9260239305633,214.37785286571398,206.50451143811924,209.27316284179688,37130100,0.0,0.0
2021-01-05 00:00:00-05:00,208.85978237905934,210.07107471127767,207.36010108090161,209.47503662109375,23823000,0.0,0.0
2021-01-06 00:00:00-05:00,203.96659419117705,208.1195714660329,203.7454910869233,204.0435028076172,35930700,0.0,0.0
2021-01-07 00:00:00-05:00,205.76425374048165,210.85933506628487,205.44702591896962,209.8499298095703,27694500,0.0,0.0
2021-01-08 00:00:00-05:00,210.22488214133165,212.05142875790764,208.63868411663802,211.1285400390625,22956200,0.0,0.0
2021-01-11 00:00:00-05:00,210.02300695772928,210.4459970034863,208.35027759554967,209.08090209960938,23031300,0.0,0.0
2021-01-12 00:00:00-05:00,208.12919249318384,208.70599981796764,205.0721518107608,206.61988830566406,23249300,0.0,0.0
2021-01-13 00:00:00-05:00,205.7450508153582,208.37910099174917,205.6585194623859,207.975341796875,20087100,0.0,0.0
2021-01-14 00:00:00-05:00,207.56196586793973,209.05203893110192,204.51453387968525,204.78370666503906,29480800,0.0,0.0
2021-01-15 00:00:00-05:00,205.26439629941862,206.21610922436778,203.83200087080638,204.4280242919922,31746500,0.0,0.0
2021-01-19 00:00:00-05:00,205.4855223569034,208.59063280969372,204.40883098056443,208.07151794433594,30480900,0.0,0.0
2021-01-20 00:00:00-05:00,209.28276291190494,217.0599646081616,208.88861178460542,215.66603088378906,37777300,0.0,0.0
2021-01-21 00:00:00-05:00,216.01213324650223,217.55027626529116,213.82028897946032,216.27169799804688,30709400,0.0,0.0
2021-01-22 00:00:00-05:00,218.30012022572993,221.17451935101673,217.06961165977887,217.21380615234375,30172700,0.0,0.0
2021-01-25 00:00:00-05:00,220.2611986316542,220.89568362124726,215.5506602590629,220.6553497314453,33152100,0.0,0.0
2021-01-26 00:00:00-05:00,222.89526278959687,225.1255536536203,221.18408667197366,223.3470916748047,49169600,0.0,0.0
2021-01-27 00:00:00-05:00,228.79788295270222,231.14354426779957,221.2417842146544,223.8950653076172,69870600,0.0,0.0
2021-01-28 00:00:00-05:00,226.50026815233804,233.258455854458,226.00036956209294,229.69189453125,49111200,0.0,0.0
2021-01-29 00:00:00-05:00,226.8656060692636,228.8171162716666,222.40500922536845,222.99142456054688,42503100,0.0,0.0
2021-02-01 00:00:00-05:00,225.97152200382718,233.12386052530476,223.44320492555232,230.38404846191406,33314200,0.0,0.0
2021-02-02 00:00:00-05:00,231.9703108623903,232.94125465334326,229.46122406057862,230.24951171875,25916300,0.0,0.0
2021-02-03 00:00:00-05:00,230.30719416490047,235.61375651700394,230.00916778453657,233.6045684814453,27158100,0.0,0.0
2021-02-04 00:00:00-05:00,233.2777395956025,233.83531609798376,231.07627248544023,232.65286254882812,25296100,0.0,0.0
2021-02-05 00:00:00-05:00,232.86434915222415,233.87375459980734,231.12433383255606,232.83551025390625,18054800,0.0,0.0
2021-02-08 00:00:00-05:00,233.74877877531017,234.25828554283157,231.4992566694059,233.09507751464844,22211900,0.0,0.0
2021-02-09 00:00:00-05:00,232.518256262877,235.29651579174603,232.04721116764924,234.3448028564453,23565000,0.0,0.0
2021-02-10 00:00:00-05:00,235.52720773594567,236.41163467412474,231.5761180724798,233.43150329589844,22186700,0.0,0.0
2021-02-11 00:00:00-05:00,235.31576822325206,235.67145776354957,232.7874504582539,235.0369873046875,15751100,0.0,0.0
2021-02-12 00:00:00-05:00,234.49862618593036,235.81566615917376,233.34502620134742,235.5176544189453,16561100,0.0,0.0
2021-02-16 00:00:00-05:00,235.55608986217183,236.61356501974242,233.52767090997287,234.2775115966797,26728500,0.0,0.0
2021-02-17 00:00:00-05:00,232.52384521135843,235.40484970887286,232.15769158186703,235.29885864257812,21653500,0.56,0.0
2021-02-18 00:00:00-05:00,232.98632355686053,235.0386744478953,232.08058447417395,234.90377807617188,16925600,0.0,0.0
2021-02-19 00:00:00-05:00,234.8652516018974,234.97124266251927,231.42537193657122,232.18658447265625,25262600,0.0,0.0
2021-02-22 00:00:00-05:00,228.76596930430472,229.25737436114906,223.9289456662029,225.9620361328125,36446900,0.0,0.0
2021-02-23 00:00:00-05:00,221.9344340967485,226.27040833152452,220.3927484877867,224.76727294921875,30228700,0.0,0.0
2021-02-24 00:00:00-05:00,221.6260859908562,226.62691184556778,220.65290597795175,226.0006103515625,26339700,0.0,0.0
2021-02-25 00:00:00-05:00,223.6206299994084,226.03913460336088,219.57372394911798,220.6432647705078,39542200,0.0,0.0
2021-02-26 00:00:00-05:00,223.09069051024048,226.79071832129497,221.1732210595006,223.9097137451172,37819200,0.0,0.0
2021-03-01 00:00:00-05:00,227.30135169007278,228.81413166545013,224.65159020927348,228.30345153808594,25324000,0.0,0.0
2021-03-02 00:00:00-05:00,228.3708974888649,228.6503351211093,224.9406630837467,225.34535217285156,22812500,0.0,0.0
2021-03-03 00:00:00-05:00,223.69771563290254,225.06595452670567,218.97631299108363,219.265380859375,34029500,0.0,0.0
2021-03-04 00:00:00-05:00,218.47531263340943,224.01572463485476,216.08569826256274,218.46566772460938,44727800,0.0,0.0
2021-03-05 00:00:00-05:00,221.15398696231966,224.76729924739703,218.20552649011336,223.15817260742188,41872800,0.0,0.0
2021-03-08 00:00:00-05:00,222.93650165921431,224.86360116532182,218.85106011593194,219.10157775878906,35267400,0.0,0.0
2021-03-09 00:00:00-05:00,224.39150846901197,226.80038325177756,223.2256066050073,225.25869750976562,33080500,0.0,0.0
2021-03-10 00:00:00-05:00,228.3612709057459,228.3612709057459,223.5820580919073,223.94821166992188,29746800,0.0,0.0
2021-03-11 00:00:00-05:00,226.39568605118393,230.45222280853406,225.76936980823757,228.48658752441406,29907600,0.0,0.0
2021-03-12 00:00:00-05:00,225.48029358968563,227.22433115664796,224.72872588794664,227.15687561035156,22653700,0.0,0.0
2021-03-15 00:00:00-04:00,226.3956551753094,226.6172675005386,223.360464648673,226.25111389160156,26034900,0.0,0.0
2021-03-16 00:00:00-04:00,227.66754157982132,231.30975858381365,227.33993818218457,229.04542541503906,28092200,0.0,0.0
2021-03-17 00:00:00-04:00,227.54226736123874,229.85479558056207,224.72870385827406,228.3998260498047,29562100,0.0,0.0
2021-03-18 00:00:00-04:00,224.0831392862076,225.65373016609632,221.93442734749217,222.31021118164062,34833000,0.0,0.0
2021-03-19 00:00:00-04:00,222.59928144301026,223.99642572837095,220.99015502303175,221.95370483398438,46430700,0.0,0.0
2021-03-22 00:00:00-04:00,221.87660163832476,228.26492638484754,221.7513354679177,227.3881072998047,30127000,0.0,0.0
2021-03-23 00:00:00-04:00,228.8334500612015,232.26368503825154,228.42876090462175,228.920166015625,31638400,0.0,0.0
2021-03-24 00:00:00-04:00,229.18030941662,229.32483599524002,226.7425297732149,226.87742614746094,25620100,0.0,0.0
2021-03-25 00:00:00-04:00,226.72326863404157,228.3034897022799,223.12923203238185,223.87115478515625,34061900,0.0,0.0
2021-03-26 00:00:00-04:00,223.10995145759244,228.0818717832289,223.10995145759244,227.86024475097656,25479900,0.0,0.0
2021-03-29 00:00:00-04:00,227.96626509818577,228.1686170443664,223.42795334672408,226.6654815673828,25227500,0.0,0.0
2021-03-30 00:00:00-04:00,225.0177738706146,225.3261168505075,222.6763550152882,223.39901733398438,24792000,0.0,0.0
2021-03-31 00:00:00-04:00,224.4203943599418,230.38477015809215,223.91934433177798,227.1761474609375,43623500,0.0,0.0
2021-04-01 00:00:00-04:00,229.77771851430987,233.98842637192715,229.37302936873,233.51629638671875,30338000,0.0,0.0
2021-04-05 00:00:00-04:00,233.91135174004893,240.84892228709435,233.85354110259084,239.99136352539062,36910600,0.0,0.0
2021-04-06 00:00:00-04:00,238.58458250461078,240.30933029268618,237.8811952203503,238.82546997070312,22931900,0.0,0.0
2021-04-07 00:00:00-04:00,238.77723094879585,241.7835010831541,238.1798348843017,240.79104614257812,22719800,0.0,0.0
2021-04-08 00:00:00-04:00,243.5564669257725,244.87652533779865,242.8145295243861,244.0189666748047,23625200,0.0,0.0
2021-04-09 00:00:00-04:00,243.65285694635057,246.65914261285144,243.23853754925662,246.5242462158203,24326800,0.0,0.0
2021-04-12 00:00:00-04:00,245.42578962524593,248.277903660416,245.33905896446214,246.58204650878906,27148700,0.0,0.0
2021-04-13 00:00:00-04:00,247.88283047292305,249.74247452603694,247.46848171177655,249.06797790527344,23837500,0.0,0.0
2021-04-14 00:00:00-04:00,248.0948048163931,249.39557347884994,245.85936229769126,246.273681640625,23070900,0.0,0.0
2021-04-15 00:00:00-04:00,248.52837283273723,250.4554722774702,248.3356805313863,250.04115295410156,25627500,0.0,0.0
2021-04-16 00:00:00-04:00,250.01224908665404,251.48647899420502,248.21041580022555,251.23594665527344,24878600,0.0,0.0
2021-04-19 00:00:00-04:00,250.70601205036382,251.94899946253807,248.42240384546088,249.30885314941406,23209300,0.0,0.0
2021-04-20 00:00:00-04:00,248.4223797923588,250.71563268239618,247.47809054198993,248.84634399414062,19722900,0.0,0.0
2021-04-21 00:00:00-04:00,249.5015656083509,251.17813270314747,247.87316423723325,251.08177185058594,24030400,0.0,0.0
2021-04-22 00:00:00-04:00,250.72526680683916,252.23804693896332,246.32185218965753,247.7960968017578,25606200,0.0,0.0
2021-04-23 00:00:00-04:00,248.4802449938102,251.97793572411658,247.8924642828433,251.63104248046875,21462600,0.0,0.0
2021-04-26 00:00:00-04:00,252.12248527816766,252.87405306842194,250.68680525189995,252.0164794921875,19763300,0.0,0.0
2021-04-27 00:00:00-04:00,252.0453288051133,253.59665918186172,250.638554413961,252.42112731933594,31014200,0.0,0.0
2021-04-28 00:00:00-04:00,246.74581985137027,247.18907393112897,243.72991897507123,245.28123474121094,46903100,0.0,0.0
2021-04-29 00:00:00-04:00,246.14846851720552,246.76513987661076,239.92392957788607,243.3059844970703,40589000,0.0,0.0
2021-04-30 00:00:00-04:00,240.63691185381683,243.855164383146,240.50201548140788,242.9879608154297,30945100,0.0,0.0
2021-05-03 00:00:00-04:00,244.16354793248286,245.07893213388374,241.96665525433124,242.6796875,19626600,0.0,0.0
2021-05-04 00:00:00-04:00,241.82207612341142,242.0533333507918,236.8019755773851,238.7579803466797,32756100,0.0,0.0
2021-05-05 00:00:00-04:00,239.98170489353652,240.40566914745548,236.85981302850186,237.48611450195312,21901300,0.0,0.0
2021-05-06 00:00:00-04:00,237.46684663242817,240.75255499791135,235.77100426763195,240.62728881835938,26491100,0.0,0.0
2021-05-07 00:00:00-04:00,242.95905396277277,245.0306946648185,242.01477936188505,243.2577667236328,27032900,0.0,0.0
2021-05-10 00:00:00-04:00,241.72571259717046,242.55436594120278,238.11240116143676,238.1702117919922,29299900,0.0,0.0
2021-05-11 00:00:00-04:00,235.6360806074667,237.6113604206807,233.72825633008125,237.2548370361328,33641600,0.0,0.0
2021-05-12 00:00:00-04:00,233.34285752909457,235.47230909481863,229.39231209908553,230.2884063720703,36684400,0.0,0.0
2021-05-13 00:00:00-04:00,232.9863466413085,236.6478388542154,232.62019300923683,234.1715087890625,29624300,0.0,0.0
2021-05-14 00:00:00-04:00,236.62855835108564,240.09732876118926,236.54184239891873,239.10487365722656,23901100,0.0,0.0
2021-05-17 00:00:00-04:00,237.5632221163097,237.60175764175742,234.64366720205916,236.24314880371094,24970200,0.0,0.0
2021-05-18 00:00:00-04:00,237.29340691705676,237.4283032972884,234.04623418149055,234.2196807861328,20168000,0.0,0.0
2021-05-19 00:00:00-04:00,231.11954918173777,234.90538436974762,230.43385737322748,234.7991485595703,25739800,0.56,0.0
2021-05-20 00:00:00-04:00,235.6103718400931,239.4638029635888,235.5137884879569,238.0441131591797,21800700,0.0,0.0
2021-05-21 00:00:00-04:00,239.0968445135114,239.8308279648836,236.3637004017269,236.7789764404297,21863100,0.0,0.0
2021-05-24 00:00:00-04:00,239.30934930879783,242.56402065183136,239.03893352326844,242.197021484375,21411500,0.0,0.0
2021-05-25 00:00:00-04:00,243.15308904334714,244.0995440791207,242.23560606830273,243.10479736328125,17704300,0.0,0.0
2021-05-26 00:00:00-04:00,242.82474682274213,244.28307617770727,242.16802704328916,242.88270568847656,17771600,0.0,0.0
2021-05-27 00:00:00-04:00,242.57363957876439,242.87302739019415,240.71935384710486,240.7772979736328,24426200,0.0,0.0
2021-05-28 00:00:00-04:00,242.4094580171836,243.45249649735703,241.01874004361903,241.13462829589844,18270200,0.0,0.0
2021-06-01 00:00:00-04:00,242.63159745332717,242.68954158313835,238.50774969185622,238.93267822265625,23213300,0.0,0.0
2021-06-02 00:00:00-04:00,239.6376848701333,240.73866745632938,237.42605251919264,238.83609008789062,19406700,0.0,0.0
2021-06-03 00:00:00-04:00,236.8272869148477,237.9089499261885,234.6832657769733,237.30052185058594,25307700,0.0,0.0
2021-06-04 00:00:00-04:00,239.28032323673594,243.03718605552368,239.0388795729667,242.2066192626953,25281100,0.0,0.0
2021-06-07 00:00:00-04:00,241.42437189323203,245.3937067711973,241.26019195138838,245.123291015625,23079200,0.0,0.0
2021-06-08 00:00:00-04:00,246.4271193677558,247.24803390188376,243.8678071203043,243.92576599121094,22455000,0.0,0.0
2021-06-09 00:00:00-04:00,245.12325345525173,246.7843869772613,244.54379752633864,244.91078186035156,17937600,0.0,0.0
2021-06-10 00:00:00-04:00,245.5868500569572,248.64835418827238,244.98807443895856,248.43588256835938,24563600,0.0,0.0
2021-06-11 00:00:00-04:00,249.16022882734407,249.64311622270577,247.82745490044852,249.0636749267578,18999700,0.0,0.0
2021-06-14 00:00:00-04:00,249.0732818437695,251.05313760387736,248.01092381067556,250.9951934814453,19150500,0.0,0.0
2021-06-15 00:00:00-04:00,250.8792935272023,251.0917651488653,248.86082785795654,249.51754760742188,18038900,0.0,0.0
2021-06-16 00:00:00-04:00,250.52196031099743,251.66156742450917,245.71240625795707,248.57110595703125,27220000,0.0,0.0
2021-06-17 00:00:00-04:00,247.3059327720719,252.7915259561424,247.24798864832576,251.97061157226562,27565500,0.0,0.0
2021-06-18 00:00:00-04:00,250.74408530466727,253.32268719965396,249.89419886914507,250.55091857910156,37202200,0.0,0.0
2021-06-21 00:00:00-04:00,250.92757876655403,254.50092731802457,249.09261281059852,253.6414031982422,26696100,0.0,0.0
2021-06-22 00:00:00-04:00,253.72836207780614,256.69329785095465,253.41930706163052,256.4228820800781,24694100,0.0,0.0
2021-06-23 00:00:00-04:00,256.8864295914861,257.6976768866212,255.37982326150552,256.1910705566406,19518700,0.0,0.0
2021-06-24 00:00:00-04:00,257.05057958881,258.6827410747314,256.3841927348846,257.56243896484375,21446900,0.0,0.0
2021-06-25 00:00:00-04:00,257.11820882661345,258.1032884096647,255.6985188395987,255.94960021972656,25611100,0.0,0.0
2021-06-28 00:00:00-04:00,257.07957091320475,259.69681210956895,256.80915517490627,259.5229797363281,19590000,0.0,0.0
2021-06-29 00:00:00-04:00,259.6677976306942,262.3526496913394,258.80827361022557,262.1112060546875,19937800,0.0,0.0
2021-06-30 00:00:00-04:00,261.42555250170005,262.0726050373481,260.37286162916007,261.62835693359375,21656500,0.0,0.0
2021-07-01 00:00:00-04:00,260.38247086463474,262.5361587924696,260.3728331605251,262.30438232421875,16725300,0.0,0.0
2021-07-02 00:00:00-04:00,263.4826000730209,268.4853047938374,263.1735451666211,268.14727783203125,26458000,0.0,0.0
2021-07-06 00:00:00-04:00,268.5144365457518,269.8085715787404,264.91208499124053,268.1571044921875,31565600,0.0,0.0
2021-07-07 00:00:00-04:00,269.83747524788464,271.0833330016929,267.6644819315975,270.3493347167969,23260000,0.0,0.0
2021-07-08 00:00:00-04:00,267.4230102236361,269.1903944407324,265.46248874918336,267.92523193359375,24618600,0.0,0.0
2021-07-09 00:00:00-04:00,266.2834081325927,268.53365027178893,265.89710413753784,268.42742919921875,23916700,0.0,0.0
2021-07-12 00:00:00-04:00,269.6056042495088,270.19471252839537,267.1138896150467,267.8285827636719,18931700,0.0,0.0
2021-07-13 00:00:00-04:00,268.0218014221307,273.16939741010935,267.89627546044187,271.3634033203125,26120100,0.0,0.0
2021-07-14 00:00:00-04:00,272.68650643884115,273.95166900294385,270.94809420573137,272.8410339355469,23113700,0.0,0.0
2021-07-15 00:00:00-04:00,272.3484235878521,272.8409780406265,270.2526798424339,271.41162109375,22604200,0.0,0.0
2021-07-16 00:00:00-04:00,272.4161262963488,274.3766481153408,269.89543854443895,271.14129638671875,26186800,0.0,0.0
2021-07-19 00:00:00-04:00,269.38359878513154,270.7743170661028,265.0569458870986,267.5293273925781,32935600,0.0,0.0
2021-07-20 00:00:00-04:00,268.5143656479928,271.3537459092012,266.80495486751335,269.7602233886719,26259700,0.0,0.0
2021-07-21 00:00:00-04:00,269.3545755433379,271.8849007070508,267.79969232178405,271.7690124511719,24364300,0.0,0.0
2021-07-22 00:00:00-04:00,274.1254718714831,276.61718696207936,273.7198630252672,276.3467712402344,23384100,0.0,0.0
2021-07-23 00:00:00-04:00,277.5346818630906,280.06500696204523,276.6944625563651,279.7559814453125,22768100,0.0,0.0
2021-07-26 00:00:00-04:00,279.10885806923653,279.7752448979074,276.82964417119246,279.1571350097656,23176100,0.0,0.0
2021-07-27 00:00:00-04:00,279.52419766900096,279.66905799664846,273.2659957297597,276.7331237792969,33604100,0.0,0.0
2021-07-28 00:00:00-04:00,279.09928874001247,280.21959120020483,274.1158865438928,276.4241027832031,33566900,0.0,0.0
2021-07-29 00:00:00-04:00,276.44334714855825,278.74189570390115,276.2888196561791,276.6944580078125,18168300,0.0,0.0
2021-07-30 00:00:00-04:00,275.40998536620555,276.84898024407687,274.1930998075141,275.15887451171875,20944800,0.0,0.0
2021-08-02 00:00:00-04:00,276.55920160196104,276.95517272658464,274.02887685382683,275.0719299316406,16267400,0.0,0.0
2021-08-03 00:00:00-04:00,275.65138333201537,277.3994328989048,274.27997051129483,277.2931823730469,17879000,0.0,0.0
2021-08-04 00:00:00-04:00,276.42401866440616,277.7471252056278,274.90774540592605,276.7041015625,16191300,0.0,0.0
2021-08-05 00:00:00-04:00,277.06151454953243,279.71739558705,276.30821128872464,279.61114501953125,13900200,0.0,0.0
2021-08-06 00:00:00-04:00,278.6357236746368,279.591831386844,277.77616987319374,279.5531921386719,16589300,0.0,0.0
2021-08-09 00:00:00-04:00,279.8332662997247,281.5716492622996,277.9596607093601,278.46185302734375,16117600,0.0,0.0
2021-08-10 00:00:00-04:00,278.91568848390904,279.35029883659456,275.43892355483007,276.636474609375,18616600,0.0,0.0
2021-08-11 00:00:00-04:00,277.3801707605832,278.78055600328867,276.0763688920484,277.12908935546875,13955900,0.0,0.0
2021-08-12 00:00:00-04:00,276.82001772470846,280.0457018111786,276.5399347983644,279.89117431640625,14561300,0.0,0.0
2021-08-13 00:00:00-04:00,279.5725223314767,282.87545590974054,279.3986604538494,282.8271789550781,18249000,0.0,0.0
2021-08-16 00:00:00-04:00,283.1555268919196,284.72974459233865,280.09400768966105,284.51727294921875,22507600,0.0,0.0
2021-08-17 00:00:00-04:00,282.38289789800046,283.3872824337196,281.1177058396398,283.04925537109375,20075300,0.0,0.0
2021-08-18 00:00:00-04:00,282.58478416986804,285.2747764039946,280.87207162165635,281.31719970703125,21813000,0.56,0.0
2021-08-19 00:00:00-04:00,279.34323605347345,287.8389693688387,279.29486668933555,287.16162109375,29850500,0.0,0.0
2021-08-20 00:00:00-04:00,290.0161319700058,295.93798337909834,288.4098733313422,294.5058898925781,40817600,0.0,0.0
2021-08-23 00:00:00-04:00,293.4318623806957,295.5122472550652,292.0771952203758,294.7865295410156,22830200,0.0,0.0
2021-08-24 00:00:00-04:00,295.14455649009165,295.75416411720346,292.22234368388376,292.822265625,18175800,0.0,0.0
2021-08-25 00:00:00-04:00,294.4478620221924,294.7284811462343,290.693507101477,292.2320251464844,20006100,0.0,0.0
2021-08-26 00:00:00-04:00,291.2450649242012,292.63844549546803,289.2711337228512,289.4065856933594,17666100,0.0,0.0
2021-08-27 00:00:00-04:00,289.3097679469551,291.1289050222775,287.2196974474057,290.0161437988281,22605700,0.0,0.0
2021-08-30 00:00:00-04:00,291.37083262941843,294.3704718901261,291.31277757201053,293.7608642578125,16348100,0.0,0.0
2021-08-31 00:00:00-04:00,294.5640040245376,294.6414009234125,291.7385299783542,292.1062316894531,26285300,0.0,0.0
2021-09-01 00:00:00-04:00,293.06410642082034,295.3089998877313,291.7287813494764,292.0577697753906,18983800,0.0,0.0
2021-09-02 00:00:00-04:00,292.41583318258716,293.5382504553408,290.4612148158913,291.3998107910156,16285600,0.0,0.0
2021-09-03 00:00:00-04:00,291.24509158871757,292.8029813341607,290.5387450809366,291.3902587890625,14747900,0.0,0.0
2021-09-07 00:00:00-04:00,291.26438679344585,291.34178368779095,288.54536686307154,290.46124267578125,17180400,0.0,0.0
2021-09-08 00:00:00-04:00,290.0742243166977,290.8773389745254,287.8390159882199,290.49029541015625,15046800,0.0,0.0
2021-09-09 00:00:00-04:00,291.08061442641997,292.35788499894164,287.38428422239673,287.6261901855469,19927000,0.0,0.0
2021-09-10 00:00:00-04:00,288.75823692995704,290.2096722757966,285.8166530274544,286.1359558105469,19633400,0.0,0.0
2021-09-13 00:00:00-04:00,287.91634797502445,288.8743152780517,284.55869339622853,287.3744812011719,23652900,0.0,0.0
2021-09-14 00:00:00-04:00,289.86135925357155,291.63212719803187,288.4486368903836,290.08392333984375,21853400,0.0,0.0
2021-09-15 00:00:00-04:00,293.44152890282754,295.4348310648799,292.04814862048624,294.9510192871094,28356300,0.0,0.0
2021-09-16 00:00:00-04:00,293.9253819269781,295.4251868367225,291.02251085299673,295.3381042480469,19550800,0.0,0.0
2021-09-17 00:00:00-04:00,294.32208461521674,294.641387411537,289.83229691858133,290.1612854003906,41372500,0.0,0.0
2021-09-20 00:00:00-04:00,286.73594257846963,289.0485775936538,280.14642697963484,284.77166748046875,38278700,0.0,0.0
2021-09-21 00:00:00-04:00,286.1165394980528,287.90664853122195,284.548994457279,285.2553405761719,22364100,0.0,0.0
2021-09-22 00:00:00-04:00,287.1229752972674,290.4999723745813,284.9748496205517,288.9130554199219,26626300,0.0,0.0
2021-09-23 00:00:00-04:00,289.17429318047436,291.1579095731574,287.8970230543972,289.8612976074219,18604600,0.0,0.0
2021-09-24 00:00:00-04:00,288.5743779360535,290.09352444599716,287.31644962082186,289.6581115722656,14999000,0.0,0.0
2021-09-27 00:00:00-04:00,286.5520631529288,286.8713659435622,283.4556558635324,284.6458435058594,23571700,0.0,0.0
2021-09-28 00:00:00-04:00,280.41731233941005,281.3655941145133,273.59557765271893,274.34063720703125,43186200,0.0,0.0
2021-09-29 00:00:00-04:00,275.8695679313805,277.4854832383424,273.8472376109009,274.80517578125,26353700,0.0,0.0
2021-09-30 00:00:00-04:00,276.4597529494466,278.5111104233901,272.5021756474461,272.79248046875,32343600,0.0,0.0
2021-10-01 00:00:00-04:00,272.9859668378756,280.59150373187396,272.1828522383653,279.739990234375,30086300,0.0,0.0
2021-10-04 00:00:00-04:00,278.09499130654007,278.43366544147926,271.1764891050376,273.9438781738281,31350700,0.0,0.0
2021-10-05 00:00:00-04:00,274.8534821527337,280.99789815078844,274.8534821527337,279.4110107421875,24993000,0.0,0.0
2021-10-06 00:00:00-04:00,276.52750925233056,284.1233614627478,276.2662614750365,283.62017822265625,28002600,0.0,0.0
2021-10-07 00:00:00-04:00,285.62307470902675,287.0358261668495,284.4038892769978,285.30377197265625,20430500,0.0,0.0
2021-10-08 00:00:00-04:00,286.62941133649093,287.0358261668495,284.24906598588615,285.30377197265625,17685700,0.0,0.0
2021-10-11 00:00:00-04:00,283.436333832164,288.3228214749395,283.2718248179271,284.70391845703125,19298600,0.0,0.0
2021-10-12 00:00:00-04:00,285.7779593873109,285.87472765623266,282.8847741825881,283.3976135253906,17974100,0.0,0.0
2021-10-13 00:00:00-04:00,285.3618551976884,287.6551182103089,283.98781680932575,286.7165222167969,23416300,0.0,0.0
2021-10-14 00:00:00-04:00,289.5226027824532,293.4511516077719,288.18727770329605,292.947998046875,27262900,0.0,0.0
2021-10-15 00:00:00-04:00,292.55138798923946,294.5930896452339,290.79030551487267,294.36083984375,25384800,0.0,0.0
